PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL
Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black) (2021 Model) | With Dolby Vision and Atmos,"₹31,990", ,https://m.media-amazon.com/images/I/71ao31dcPoL._AC_UY218_.jpg
Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black) (2021 Model),"₹38,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Kevin 80 cm (32 Inches) HD Ready Smart LED TV KN32A (Black) (2021 Model) | With Alexa Built-in,"₹13,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71UuZdVYUnL._AC_UY218_.jpg
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S6500S (Black) (2020 Model),"₹18,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Ou3LG40jL._AC_UY218_.jpg
Mi 108 cm (43 inches) Horizon Edition Full HD Android LED TV 4A|L43M6-EI (Black),"₹27,999", ,https://m.media-amazon.com/images/I/71Cf27AHBEL._AC_UY218_.jpg
AKAI 60 cms (24 Inches) HD Ready LED TV AKLT24N-D53W (Black),"₹10,999", ,https://m.media-amazon.com/images/I/81I3-t-lKQL._AC_UY218_.jpg
Samsung 138 cm (55 inches) Crystal 4K Pro Series Ultra HD Smart LED TV UA55AUE70AKLXL (Black) (2021 Model),"₹57,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Mi 108 cm (43 inches) Horizon Edition Full HD Android LED TV 4A|L43M6-EI (Black),"₹27,999", ,https://m.media-amazon.com/images/I/71Cf27AHBEL._AC_UY218_.jpg
TCL 126 cm (50 inches) AI 4K Ultra HD Certified Android Smart LED TV 50P715 (Silver) (2020 Model) | With Remote Less Voice Control,"₹34,944",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81JMkz+KNoL._AC_UY218_.jpg
Vu 164cm (65inches) Cinema TV Action Series 4K Ultra HD LED Smart Android TV 65LX (Black) (2021 Model) I With 100 watt Front Soundbar,"₹68,449", ,https://m.media-amazon.com/images/I/61g2N0Z0SSL._AC_UY218_.jpg
Samsung 125 cm (50 inches) Crystal 4K Pro Series Ultra HD Smart LED TV UA50AUE70AKLXL (Black) (2021 Model),"₹54,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Shinco 80 cm (32 Inches) HD Ready LED TV SO3A (Black) (2020 model),"₹12,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/712GhOeDGKS._AC_UY218_.jpg
Sony Bravia 108 cm (43 inches) Full HD Smart LED TV KDL-43W6603 (Black) (2020 Model),"₹44,900", ,https://m.media-amazon.com/images/I/81lpllAGcBL._AC_UY218_.jpg
LG 127 cm (50 inches) 4K Ultra HD Smart LED TV 50UP7500PTZ (Rocky Black) (2021 Model),"₹50,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81U+uLusacL._AC_UY218_.jpg
Samsung 125 cm (50 inches) Crystal 4K Pro Series Ultra HD Smart LED TV UA50AUE70AKLXL (Black) (2021 Model),"₹54,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Mi 108 cm (43 Inches) Full HD Android Smart LED TV 4A PRO|L43M5-AN (Black),"₹26,999", ,https://m.media-amazon.com/images/I/71deZZ0oDMS._AC_UY218_.jpg
Sanyo 126 cm (50 inches) Kaizen Series 4K Ultra HD Certified Android LED TV XT-50UHD4S (Black) (2020 Model),"₹37,999", ,https://m.media-amazon.com/images/I/81pV-GXX-bL._AC_UY218_.jpg
Mi 108 cm (43 Inches) 4K Ultra HD Android Smart LED TV 4X|L43M4-4AIN (Black),"₹29,999", ,https://m.media-amazon.com/images/I/612oGaxp3DS._AC_UY218_.jpg
iFFALCON 139 cm (55 inches) 4K Ultra HD Smart Certified Android LED TV 55K71 (Sliver) (2021 Model)| With Voice Control,"₹36,990", ,https://m.media-amazon.com/images/I/71CR8r2rrWL._AC_UY218_.jpg
Onida 108 cm (43 inches) Full HD Smart LED Fire TV 43FIF1 (Black) (2021 Model) | Voice Remote with Alexa,"₹27,999", ,https://m.media-amazon.com/images/I/81hQC8nkWgL._AC_UY218_.jpg
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart Android LED TV KD-43X74 (Black) (2021 Model) | with Alexa Compatibility,"₹57,990", ,https://m.media-amazon.com/images/I/81zeKI1IG9L._AC_UY218_.jpg
Dylect 80 cm (32 Inches) HD Ready LED TV 32IPS30H (Black) (2020 Model),"₹10,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/91B8Cy75z5S._AC_UY218_.jpg
Samsung 125 cm (50 inches) Crystal 4K Series Ultra HD Smart LED TV UA50AUE60AKLXL (Black) (2021 Model),"₹51,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
